1,0.704533177108478,0.466110898066334,0.0184423597093744,0.105355187928064,0.31481682652094,0.0169460884379114,1.02683092169802,0.168150384106937,2.64711771694226,0.0149737313443598,0.399118660334377,1.6906464096656e-05
2,1.12017160065749,0.319294200341038,0.0336780788777116,0.497775931791864,0.102682591796661,0.585142520180366,0.0117319407865525,0.679364865774341,0.251758560578123,0.00719211971923488,0.569168494107346,0.00154548779990374
3,0.128888996731336,0.276973020098674,0.353138905549866,2.16234748317874,0.0202692148419153,0.0290945448324829,0.0149060127319369,0.051516182427073,0.0135928891412032,0.0190346426015045,0.122135736467637,0.00011942994877175
4,0.037981739113445,0.286072225510684,0.394752152423015,0.0535886852033489,0.0949498844260538,0.467067762821459,0.0930611769643757,0.0634084318828905,0.809817046655731,0.116926259242088,0.217284368687708,0.000980750674878941
5,0.0220714389556941,1.11420869227979,0.00980557885131936,0.265091626931017,0.251053434155408,0.228347232496209,0.375983586340697,0.109158879445106,0.0409907410938166,0.281088528322859,1.40115944903324,1.35916335507259e-05
6,0.0272519615995997,0.019924259681993,0.625935106161517,0.00864802120679527,0.927031373311773,0.00865260408420393,0.719557859527915,0.0136891603837688,0.0437465563357706,0.157312836264655,0.0285823376851039,0.00101351629839847
7,0.557013162845716,0.578242231535263,0.87134286932312,0.387575559739956,0.533613870426582,0.108617676404703,1.34692829615833,0.211014290508351,0.860186628108457,0.71454898082529,1.56956903638471,0.000224123638763693
8,0.566512688390045,0.0083014960864761,2.46930801596677,0.019965247127397,0.199479328538506,0.0129673356088374,0.0114078828415399,0.134769612444116,2.10855412678152,0.192131168221878,0.0157789280325558,0.00133771374708063
9,0.587622412809334,2.07774352107761,2.67686978306018,0.0402865762525346,0.0102887557596372,0.645195124905066,0.0140289302915235,0.639325845859132,0.0466100052409786,0.0184254535174483,0.0601356623943428,0.00140037526162322
10,0.0212645130802661,2.47808569442043,1.3212915549044,0.0399540302888953,0.211314080171768,0.526131355492167,0.0131523137561909,0.0114371033096697,0.364372122561422,0.0817470899473281,0.158906796916337,4.77436235164498e-05
11,0.606550924905435,0.132769042698536,0.0182828822275768,0.0124061344108146,0.540089563041684,0.654964337076829,0.161050299670175,2.61787484314592,0.0158502908537304,0.0957045734809583,1.43325273139314,1.28475365674102e-05
12,0.0691047635813248,0.0145281906323504,1.31958779160811,0.219054267191158,0.0129768547038337,0.0754516585985729,0.0279248339431885,0.028340032081347,0.867872719132464,2.35839950556931,0.494372845890409,0.000424142489790498
